t,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,
0.730729,0.7525, 0.328374,0.268562, 0.740438,0.48961, 0.202213,0.16548, 0.920914,0.549865, 0.684757,0.948, 0.653137,0.54891, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852985,0.41568, 0.165416,0.41654, 0.168646,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.888888,0.88888, 0.184156,0.49865, 0.165148,0.70297, 0.198546,0.74516, 0.476548,0.89645, 0.789465,0.47168, 0.984652,0.89734, 0.984155,0.98789, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.894562,0.89546, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268562, 0.740438,0.48961, 0.202213,0.16548, 0.920914,0.549865, 0.684757,0.948, 0.653137,0.54891, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852985,0.41568, 0.165416,0.41654, 0.168646,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.888888,0.88888, 0.184156,0.49865, 0.165148,0.70297, 0.198546,0.74516, 0.476548,0.89645, 0.789465,0.47168, 0.984652,0.89734, 0.984155,0.98789, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.894557,0.895454, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268562, 0.740438,0.48961, 0.202213,0.16548, 0.920914,0.549865, 0.684757,0.948, 0.653137,0.54891, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852985,0.41568, 0.165416,0.41654, 0.168646,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.888888,0.88888, 0.184156,0.49865, 0.165148,0.70297, 0.198546,0.74516, 0.476548,0.89645, 0.789464,0.47168, 0.984652,0.89734, 0.984155,0.98789, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.894546,0.895441, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268562, 0.740438,0.48961, 0.202213,0.16548, 0.920914,0.549865, 0.684757,0.948, 0.653137,0.54891, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852985,0.41568, 0.165416,0.41654, 0.168646,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.888888,0.88888, 0.184156,0.49865, 0.165149,0.702971, 0.198546,0.74516, 0.476548,0.89645, 0.789464,0.47168, 0.984652,0.89734, 0.984155,0.98789, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.89453,0.895423, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268562, 0.740438,0.48961, 0.202213,0.16548, 0.920914,0.549865, 0.684757,0.948, 0.653137,0.54891, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852985,0.41568, 0.165416,0.41654, 0.168646,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.888888,0.88888, 0.184156,0.49865, 0.165149,0.702971, 0.198546,0.74516, 0.476548,0.89645, 0.789463,0.471681, 0.984651,0.89734, 0.984155,0.98789, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.894508,0.895398, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268562, 0.740438,0.48961, 0.202213,0.16548, 0.920914,0.549865, 0.684757,0.948, 0.653138,0.54891, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852985,0.41568, 0.165416,0.41654, 0.168646,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.888889,0.888881, 0.184156,0.49865, 0.16515,0.702972, 0.198546,0.74516, 0.476548,0.89645, 0.789462,0.471681, 0.984651,0.89734, 0.984155,0.987889, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.894482,0.895367, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268562, 0.740438,0.48961, 0.202213,0.16548, 0.920914,0.549865, 0.684757,0.948, 0.653138,0.548909, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852984,0.415681, 0.165416,0.41654, 0.168646,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.888889,0.888881, 0.184156,0.49865, 0.165151,0.702973, 0.198546,0.74516, 0.476548,0.89645, 0.789461,0.471682, 0.984651,0.89734, 0.984154,0.987889, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.894449,0.895329, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268562, 0.740438,0.48961, 0.202213,0.16548, 0.920913,0.549865, 0.684757,0.948, 0.653138,0.548909, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852984,0.415681, 0.165416,0.41654, 0.168645,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.888889,0.888881, 0.184156,0.49865, 0.165151,0.702974, 0.198546,0.745159, 0.476548,0.89645, 0.78946,0.471682, 0.98465,0.89734, 0.984154,0.987889, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.894411,0.895285, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268562, 0.740439,0.48961, 0.202213,0.16548, 0.920913,0.549865, 0.684757,0.948, 0.653139,0.548909, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852984,0.415681, 0.165417,0.41654, 0.168645,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.55555, 0.88889,0.888882, 0.184156,0.49865, 0.165152,0.702975, 0.198546,0.745159, 0.476548,0.89645, 0.789458,0.471683, 0.984649,0.89734, 0.984154,0.987889, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546135,0.49651, 0.894368,0.895235, 0.468555,0.84551, 
0.730729,0.7525, 0.328374,0.268563, 0.740439,0.48961, 0.202213,0.16548, 0.920913,0.549865, 0.684758,0.948, 0.653139,0.548909, 0.416513,0.78412, 0.498618,0.81623, 0.563156,0.97894, 0.894526,0.12345, 0.852984,0.415681, 0.165417,0.416541, 0.168645,0.41674, 0.417097,0.96375, 0.419845,0.49685, 0.248955,0.555551, 0.88889,0.888882, 0.184156,0.498651, 0.165153,0.702977, 0.198546,0.745159, 0.476548,0.89645, 0.789456,0.471683, 0.984649,0.89734, 0.984154,0.987888, 0.986455,0.21556, 0.321456,0.13245, 0.165563,0.54616, 0.132456,0.45678, 0.546136,0.49651, 0.894319,0.895178, 0.468555,0.84551, 
